"user_id";"signup_date";"onboarding_date";"activation_date";"trial_start_date";"conversion_date";"country";"device";"age_clean";"acquisition_channel";"signed_up";"completed_onboarding";"activated_core_feature";"started_trial";"converted_to_paid";"active_after_30_days";"plan_type";"subscription_revenue";"marketing_spend_cleaned"
106234;"2025-06-29";"2025-07-02";"";"";"";"India";"Desktop";20;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106235;"2025-07-05";"2025-09-07";"2025-07-14";"2025-07-23";"";"United Kingdom";"Mobile";22;"Direct";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106236;"2025-08-17";"2025-08-21";"2025-08-22";"";"";"United States";"Mobile";22;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106237;"2025-08-19";"2025-08-20";"";"";"";"United States";"Mobile";23;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106238;"2024-08-07";"2024-08-09";"2024-08-11";"";"";"United States";"Desktop";32;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106239;"2025-10-06";"2025-06-10";"";"";"";"United States";"Desktop";16;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106240;"2025-10-14";"2025-10-17";"";"";"";"India";"Mobile";38;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;2.69
106241;"2025-10-20";"2025-10-20";"2025-10-25";"2025-10-31";"";"Canada";"Desktop";33;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;5.68
106242;"2025-06-02";"2025-06-02";"2025-06-06";"2025-06-11";"";"United States";"Tablet";32;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106243;"2024-07-11";"2024-11-08";"2024-11-09";"2024-11-09";"";"United States";"Mobile";53;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106244;"2024-12-30";"2024-12-30";"2025-01-04";"2025-12-01";"2025-01-20";"Canada";"Desktop";30;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Enterprise";199;0.0
106245;"2025-03-17";"";"";"";"";"United Kingdom";"Mobile";16;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106246;"";"";"";"";"";"United States";"Unknown";39;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;18.94
106247;"2025-08-04";"2025-04-10";"";"";"";"India";"Desktop";22;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;5.25
106248;"2025-10-09";"2025-10-10";"";"";"";"United States";"Desktop";34;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106249;"2025-05-27";"2025-05-28";"2025-06-03";"2025-12-06";"";"India";"Mobile";20;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106250;"2024-09-29";"";"";"";"";"United Kingdom";"Desktop";33;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;4.68
106251;"2025-05-24";"";"";"";"";"Germany";"Desktop";32;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106252;"2025-11-13";"2025-11-16";"2025-11-17";"2025-11-21";"2025-11-24";"United Kingdom";"Mobile";44;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Enterprise";199;0.0
106253;"";"";"";"";"";"United States";"Desktop";35;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106254;"";"";"";"";"";"United Kingdom";"Desktop";16;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106255;"2024-10-29";"2024-11-02";"2024-11-02";"2024-11-02";"2024-04-11";"Australia";"Desktop";48;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106256;"2025-06-03";"";"";"";"";"Germany";"Desktop";32;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106257;"2025-06-27";"";"";"";"";"United States";"Desktop";27;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;9.19
106258;"2025-07-22";"";"";"";"";"United Kingdom";"Mobile";44;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106259;"2024-07-31";"";"";"";"";"United States";"Mobile";42;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;11.21
106260;"2025-04-25";"2025-04-25";"2025-04-30";"";"";"United States";"Desktop";31;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106261;"2025-04-12";"";"";"";"";"United Kingdom";"Mobile";38;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106262;"2025-06-29";"";"";"";"";"United Kingdom";"Desktop";24;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.01
106263;"";"";"";"";"";"Canada";"Desktop";17;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106264;"2024-03-25";"";"";"";"";"United States";"Desktop";43;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106265;"2025-11-13";"2025-11-14";"2025-11-17";"2025-11-18";"2025-12-02";"Germany";"Tablet";28;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Pro";79;3.54
106266;"2024-12-07";"";"";"";"";"Germany";"Mobile";46;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106267;"2025-12-06";"2025-12-08";"";"";"";"Canada";"Mobile";36;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106268;"2025-01-10";"";"";"";"";"United States";"Desktop";17;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;10.57
106269;"2025-07-03";"";"";"";"";"United States";"Mobile";31;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;12.23
106270;"2024-10-09";"2024-10-13";"";"";"";"United States";"Desktop";36;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106271;"2025-04-01";"2025-04-01";"2025-01-04";"2025-04-06";"";"India";"Desktop";34;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106272;"2025-10-23";"2025-10-26";"2025-10-31";"2025-11-06";"";"India";"Desktop";38;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106273;"2024-06-02";"2024-06-02";"";"";"";"United Kingdom";"Desktop";48;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;4.15
106274;"2025-01-17";"2025-01-17";"2025-01-17";"";"";"Australia";"Desktop";34;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;8.62
106275;"2025-05-17";"2025-05-17";"2025-05-23";"2025-01-06";"2025-06-04";"United States";"Tablet";32;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106276;"2024-12-13";"2024-12-14";"2024-12-20";"2024-12-25";"";"Germany";"Mobile";24;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106277;"2024-06-25";"2024-06-29";"2024-06-30";"";"";"Australia";"Mobile";27;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;8.69
106278;"2025-05-04";"2025-05-07";"2025-12-05";"2025-05-14";"";"Germany";"Tablet";52;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106279;"";"";"";"";"";"Canada";"Mobile";24;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106280;"2025-04-16";"";"";"";"";"Germany";"Mobile";32;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106281;"";"";"";"";"";"United States";"Desktop";45;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106282;"";"";"";"";"";"United Kingdom";"Desktop";41;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.78
106283;"";"";"";"";"";"United Kingdom";"Desktop";33;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;8.07
106284;"2025-01-05";"";"";"";"";"United States";"Tablet";21;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;4.47
106285;"2025-03-20";"2025-03-24";"2025-03-25";"";"";"India";"Mobile";40;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106286;"2025-04-04";"2025-04-06";"";"";"";"Germany";"Mobile";23;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;2.65
106287;"";"";"";"";"";"India";"Desktop";25;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106288;"";"";"";"";"";"Canada";"Desktop";44;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106289;"2024-11-04";"";"";"";"";"Germany";"Mobile";44;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;4.03
106290;"2024-11-30";"";"";"";"";"Canada";"Mobile";45;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.14
106291;"2024-05-16";"2024-05-16";"2024-05-22";"2024-05-29";"";"United States";"Mobile";44;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106292;"2025-03-02";"2025-03-03";"";"";"";"Germany";"Desktop";18;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106293;"2025-06-07";"";"";"";"";"United States";"Tablet";38;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106294;"2025-03-13";"";"";"";"";"United States";"Desktop";36;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106295;"2025-04-26";"2025-04-30";"";"";"";"Germany";"Desktop";42;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106296;"";"";"";"";"";"United Kingdom";"Desktop";19;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106297;"2024-11-27";"";"";"";"";"United States";"Mobile";0;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106298;"2024-10-01";"2024-03-10";"";"";"";"United States";"Desktop";0;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106299;"2025-05-27";"2025-05-27";"2025-06-02";"2025-06-06";"2025-06-14";"Germany";"Desktop";16;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106300;"2025-01-04";"2025-04-05";"2025-04-05";"";"";"India";"Desktop";28;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106301;"2024-06-11";"2024-11-08";"";"";"";"United States";"Mobile";38;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106302;"";"";"";"";"";"United States";"Desktop";22;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106303;"2024-10-05";"2024-05-12";"2024-05-17";"";"";"Germany";"Desktop";25;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106304;"2024-07-10";"";"";"";"";"United States";"Desktop";42;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;7.26
106305;"2024-12-30";"";"";"";"";"United States";"Desktop";25;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106306;"2025-07-03";"2025-03-09";"2025-12-03";"";"";"United States";"Mobile";28;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;16.35
106307;"2024-12-14";"2024-12-14";"";"";"";"Australia";"Unknown";32;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106308;"2024-08-15";"";"";"";"";"United Kingdom";"Desktop";23;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106309;"2024-06-10";"2024-06-13";"2024-06-15";"2024-06-23";"2024-07-03";"United States";"Desktop";28;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
106310;"2025-11-02";"";"";"";"";"United States";"Desktop";43;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106311;"";"";"";"";"";"United States";"Tablet";45;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106312;"2025-06-23";"2025-06-25";"";"";"";"United States";"Mobile";21;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;21.6
106313;"2024-04-23";"2024-04-25";"2024-04-27";"2024-04-29";"";"United States";"Desktop";43;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106314;"2024-07-22";"2024-07-25";"2024-07-29";"2024-07-30";"";"United Kingdom";"Desktop";50;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106315;"2025-09-24";"2025-09-28";"2025-09-28";"2025-10-06";"2025-10-16";"Canada";"Tablet";23;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;3.8
106316;"";"";"";"";"";"Canada";"Mobile";21;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106317;"2024-11-25";"2024-11-27";"2024-12-02";"";"";"India";"Mobile";25;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106318;"";"";"";"";"";"United States";"Mobile";29;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;11.7
106319;"2024-10-11";"2024-12-10";"";"";"";"Australia";"Mobile";41;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106320;"2024-08-18";"2024-08-21";"2024-08-23";"";"";"United States";"Mobile";22;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106321;"2025-06-06";"2025-07-06";"2025-06-07";"2025-07-06";"";"United Kingdom";"Mobile";0;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106322;"2024-10-21";"2024-10-21";"2024-10-24";"2024-10-29";"2024-05-11";"India";"Mobile";16;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;4.3
106323;"2025-04-09";"2025-04-11";"2025-04-13";"";"";"United Kingdom";"Unknown";33;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106324;"2024-11-09";"2024-11-10";"";"";"";"United States";"Tablet";43;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106325;"2025-12-01";"2025-01-13";"2025-01-13";"";"";"United States";"Tablet";53;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106326;"";"";"";"";"";"United States";"Desktop";43;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106327;"2025-11-15";"2025-11-15";"2025-11-18";"";"";"United States";"Mobile";31;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106328;"2025-08-04";"";"";"";"";"India";"Desktop";54;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106329;"2025-05-12";"2025-05-12";"2025-05-13";"";"";"United States";"Mobile";26;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106330;"2024-10-30";"";"";"";"";"United States";"Mobile";33;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106331;"2025-08-25";"2025-08-28";"2025-08-29";"2025-09-07";"2025-09-18";"India";"Desktop";39;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;8.75
106332;"2025-12-27";"2025-12-28";"";"";"";"Australia";"Mobile";32;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106333;"2024-09-06";"2024-06-11";"2024-06-12";"2024-06-18";"2024-07-02";"United States";"Mobile";16;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;5.08
106334;"2025-05-22";"";"";"";"";"United States";"Desktop";31;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106335;"2024-06-21";"2024-06-24";"2024-06-30";"";"";"United Kingdom";"Mobile";20;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;8.39
106336;"2024-10-05";"2024-10-05";"2024-10-09";"";"";"United Kingdom";"Desktop";16;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106337;"2024-12-01";"2024-12-01";"2024-12-07";"2024-12-16";"2024-12-19";"Unknown";"Tablet";38;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;8.02
106338;"";"";"";"";"";"Canada";"Mobile";42;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106339;"2025-10-24";"2025-10-26";"";"";"";"United Kingdom";"Mobile";30;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106340;"2024-10-25";"2024-10-28";"";"";"";"United States";"Desktop";23;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106341;"2024-07-10";"2024-07-11";"2024-07-11";"";"";"United States";"Mobile";29;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106342;"2025-10-30";"2025-10-31";"";"";"";"India";"Desktop";51;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;3.25
106343;"";"";"";"";"";"United States";"Desktop";28;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106344;"2025-03-20";"2025-03-21";"2025-03-21";"2025-03-26";"2025-04-08";"Germany";"Desktop";22;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;22.48
106345;"2025-10-08";"2025-10-08";"";"";"";"United States";"Desktop";37;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106346;"2024-11-16";"2024-11-16";"";"";"";"United States";"Mobile";35;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106347;"2025-09-09";"2025-09-12";"2025-09-15";"2025-09-16";"";"Germany";"Mobile";26;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;11.75
106348;"";"";"";"";"";"Australia";"Mobile";20;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106349;"2024-12-17";"2024-12-17";"";"";"";"United Kingdom";"Mobile";25;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106350;"2024-08-31";"2024-09-01";"2024-09-07";"";"";"Germany";"Mobile";54;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106351;"2025-03-10";"2025-03-11";"2025-11-03";"2025-03-18";"";"India";"Tablet";29;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106352;"";"";"";"";"";"Germany";"Desktop";21;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.44
106353;"2024-08-18";"2024-08-19";"2024-08-25";"";"";"Australia";"Desktop";22;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;7.62
106354;"2025-03-27";"2025-03-31";"";"";"";"Germany";"Desktop";28;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;29.5
106355;"2025-02-02";"2025-02-03";"2025-02-04";"2025-08-02";"";"Germany";"Unknown";26;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106356;"2025-12-12";"2025-12-14";"2025-12-16";"2025-12-20";"2026-01-02";"United States";"Desktop";18;"Direct";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106357;"2025-08-24";"2025-08-27";"2025-08-29";"";"";"United States";"Mobile";20;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106358;"";"";"";"";"";"United States";"Mobile";19;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106359;"";"";"";"";"";"India";"Mobile";38;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106360;"2025-04-22";"";"";"";"";"United Kingdom";"Mobile";28;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106361;"2025-10-11";"2025-10-15";"2025-10-16";"2025-10-23";"2025-10-24";"India";"Mobile";29;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106362;"";"";"";"";"";"Germany";"Desktop";37;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106363;"2025-08-03";"2025-08-06";"";"";"";"United Kingdom";"Mobile";31;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.29
106364;"2024-03-21";"2024-03-25";"2024-03-26";"2024-04-04";"";"United States";"Desktop";19;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106365;"2025-11-25";"2025-11-29";"2025-11-29";"";"";"Australia";"Mobile";24;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106366;"2025-08-24";"";"";"";"";"Canada";"Mobile";24;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.02
106367;"2024-10-23";"2024-10-25";"2024-10-25";"2024-10-27";"2024-10-29";"India";"Desktop";43;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106368;"2025-01-31";"2025-01-31";"";"";"";"United States";"Desktop";35;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106369;"2025-02-06";"2025-02-08";"";"";"";"Germany";"Desktop";31;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106370;"";"";"";"";"";"Australia";"Desktop";30;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106371;"2025-09-10";"2025-09-10";"";"";"";"United States";"Desktop";35;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;15.88
106372;"2024-11-27";"2024-11-28";"2024-12-02";"2024-12-03";"";"Germany";"Unknown";22;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106373;"2025-08-22";"";"";"";"";"Germany";"Mobile";48;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106374;"2024-04-26";"2024-04-28";"";"";"";"Germany";"Mobile";26;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106375;"2025-02-24";"";"";"";"";"Canada";"Tablet";28;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106376;"2024-12-31";"2024-12-31";"2025-01-02";"";"";"United States";"Mobile";43;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106377;"2025-04-26";"2025-04-29";"";"";"";"Germany";"Desktop";24;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;2.37
106378;"2024-08-17";"2024-08-17";"";"";"";"India";"Unknown";18;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106379;"2025-05-13";"";"";"";"";"United States";"Desktop";25;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106380;"2025-07-16";"";"";"";"";"India";"Mobile";33;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106381;"2024-07-28";"2024-07-30";"";"";"";"Australia";"Desktop";16;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106382;"2025-12-27";"2025-12-27";"2025-12-30";"";"";"United States";"Mobile";38;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106383;"2025-07-24";"2025-07-26";"2025-07-31";"2025-07-31";"";"Australia";"Tablet";31;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106384;"2024-10-16";"2024-10-19";"";"";"";"Unknown";"Tablet";20;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106385;"2025-06-12";"";"";"";"";"Australia";"Mobile";43;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106386;"2025-12-06";"2025-12-07";"2025-11-12";"2025-12-16";"";"Germany";"Desktop";44;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;17.4
106387;"2024-01-04";"";"";"";"";"Canada";"Mobile";31;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106388;"2025-02-02";"2025-04-02";"";"";"";"United Kingdom";"Tablet";43;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;8.46
106389;"2024-12-08";"2024-08-14";"";"";"";"Australia";"Mobile";36;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106390;"2025-02-24";"2025-02-25";"";"";"";"United Kingdom";"Tablet";34;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106391;"";"";"";"";"";"Canada";"Desktop";27;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106392;"";"";"";"";"";"United Kingdom";"Mobile";17;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;2.27
106393;"2025-07-02";"2025-02-10";"";"";"";"United States";"Desktop";29;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106394;"2025-06-07";"2025-06-11";"2025-06-17";"2025-06-17";"2025-06-26";"United States";"Desktop";52;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106395;"2025-11-08";"2025-11-12";"2025-11-14";"2025-11-16";"2025-11-21";"Germany";"Desktop";47;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
