user_id,signup_date_raw,acquisition_channel,country_raw,device_raw,age,marketing_spend,session_count,visited_site,signed_up,completed_onboarding,onboarding_date_raw,activated_core_feature,activation_date_raw,started_trial,trial_start_date_raw,converted_to_paid,conversion_date_raw,plan_type,active_after_30_days
104563,,Paid Ads,,Mobile,40,14.58,5,Yes,No,No,,No,,No,,No,,Pro,
102703,24-02-2025,Organic Search,USA,Desktop,16,0,11,Yes,Yes,No,,No,,No,,No,,Basic,
102951,,Organic Search,AU,tablet,24,0,2,Yes,No,No,,No,,No,,No,,Pro,
104068,05-06-2025,Direct,U.S.A,DESKTOP,25,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
102002,10-06-2025,Paid Ads,United Kingdom,PC,39,13.28,,Yes,Yes,Yes,14-06-2025,No,,No,,No,,Pro,
101401,01-02-2025,Social Media,United States,Desktop,32,0,6,Yes,Yes,Yes,05-02-2025,No,,No,,No,,Basic,
105977,06/24/2025,Referral,IND,Desk top,39,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
106252,"Nov 13, 2025",Social Media,uk,MOBILE,44,0,3,Yes,Yes,Yes,16-11-2025,Yes,"Nov 17, 2025",Yes,21-11-2025,Yes,11/24/2025,Enterprise,Yes
105933,"Dec 20, 2025",Direct,United States,DESKTOP,28,0,2,Yes,Yes,No,,No,,No,,No,,Basic,
104418,23-02-2024,Organic Search,Germany,Mobile,26,0,3,Yes,Yes,Yes,27-02-2024,Yes,03-03-2024,Yes,03-03-2024,No,,Pro,
102451,,Organic Search,Australia,mobile,,0,5,Yes,No,No,,No,,No,,No,,Basic,
105973,05-01-2025,Direct,australia,phone,23,0,6,Yes,Yes,Yes,"Jan 09, 2025",Yes,"Jan 12, 2025",Yes,01/18/2025,No,,Pro,
100225,20-02-2025,Paid Ads,United States,desktop,21,4.49,4,Yes,Yes,Yes,22-02-2025,No,,No,,No,,Basic,
100534,20-09-2024,Organic Search,United States,Mobile,999,0,5,Yes,Yes,No,,No,,No,,No,,Enterprise,
102831,14-08-2025,Referral,uk,desktop,36,0,6,Yes,Yes,Yes,"Aug 17, 2025",Yes,23-08-2025,No,,No,,Pro,
103248,18-05-2025,Organic Search,America,mobile,,0,-1,Yes,Yes,No,,No,,No,,No,,Pro,
104709,11-02-2025,Organic Search,germany,Desk top,21,0,4,Yes,Yes,Yes,13-02-2025,Yes,02/15/2025,Yes,18-02-2025,Yes,19-02-2025,Pro,Yes
101641,,Direct,Deutschland,phone,36,0,6,Yes,No,No,,No,,No,,No,,Basic,
102132,28-03-2025,Organic Search,United states,MOBILE,31,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
102808,07-08-2025,Paid Ads,Germany,Mobile Phone,16,10.45,5,Yes,Yes,Yes,10-08-2025,Yes,10-08-2025,No,,No,,Basic,
101073,08/20/2025,Referral,United states,phone,35,0,3,Yes,Yes,Yes,08/24/2025,Yes,29-08-2025,Yes,31-08-2025,No,,Basic,
101412,01-06-2025,Direct,USA,MOBILE,18,0,,Yes,Yes,No,,No,,No,,No,,Basic,
105723,04/13/2025,Social Media,,desktop,24,0,4,Yes,Yes,Yes,"Apr 15, 2025",Yes,15-04-2025,Yes,"Apr 16, 2025",No,,Basic,
102865,23-12-2025,Organic Search,germany,Mobile Phone,150,0,7,Yes,Yes,Yes,23-12-2025,Yes,24-12-2025,Yes,01-01-2026,Yes,"Jan 05, 2026",Basic,Yes
105573,08-11-2025,Social Media,,MOBILE,23,0,5,Yes,Yes,Yes,"Aug 13, 2025",Yes,17-08-2025,No,,No,,Basic,
107124,,Organic Search,Aus,Mobile Phone,39,0,5,Yes,No,No,,No,,No,,No,,Basic,
103064,13-06-2025,Email Campaign,United States,Mobile Phone,21,4.16,8,Yes,Yes,Yes,"Jun 16, 2025",Yes,20-06-2025,No,,No,,Pro,
105073,"Apr 21, 2025",Direct,USA,phone,33,0,,Yes,Yes,Yes,21-04-2025,No,,No,,No,,,
101503,"Aug 08, 2024",Email Campaign,U.S.A,Mobile Phone,29,25.79,1,Yes,Yes,Yes,08-11-2024,Yes,"Aug 12, 2024",No,,No,,Pro,
106864,,Social Media,CA,Desktop,27,0,6,Yes,No,No,,No,,No,,No,,Basic,
103960,26-11-2024,Social Media,United Kingdom,MOBILE,25,,6,Yes,Yes,Yes,30-11-2024,No,,No,,No,,Basic,
106769,"Dec 29, 2024",Social Media,USA,Mobile Phone,17,0,6,Yes,Yes,Yes,31-12-2024,Yes,04-01-2025,No,,No,,Enterprise,
100213,19-01-2025,Paid Ads,india,iPad,40,27.89,4,Yes,Yes,Yes,20-01-2025,Yes,26-01-2025,Yes,"Feb 03, 2025",No,,Pro,
101031,,Paid Ads,CA,phone,27,8.23,-1,Yes,No,No,,No,,No,,No,,Pro,
104898,"Oct 29, 2024",Social Media,Canada,,25,0,3,Yes,Yes,Yes,31-10-2024,Yes,04-11-2024,No,,No,,Basic,
103434,27-10-2024,Organic Search,india,iPad,38,0,3,Yes,Yes,Yes,29-10-2024,No,,No,,No,,Basic,
102145,18-07-2025,Paid Ads,Germany,Desktop,43,21.96,4,Yes,Yes,Yes,18-07-2025,Yes,07/23/2025,No,,No,,Pro,
101516,01-02-2025,Email Campaign,DE,mobile,31,9.46,4,Yes,Yes,Yes,03-02-2025,Yes,"Feb 06, 2025",No,,No,,Basic,
104655,08-05-2024,Organic Search,America,Mobile,29,0,6,Yes,Yes,Yes,05-09-2024,Yes,13-05-2024,No,,No,,Pro,
101637,07-09-2025,Direct,United states,MOBILE,20,0,7,Yes,Yes,Yes,"Sep 09, 2025",No,,No,,No,,Enterprise,
106211,25-12-2024,Organic Search,canada,,42,0,5,Yes,Yes,Yes,"Dec 29, 2024",No,,No,,No,,Basic,
102044,,Social Media,us,DESKTOP,41,0,,Yes,No,No,,No,,No,,No,,Pro,
105654,16-05-2024,Social Media,United States,Mobile Phone,16,0,3,Yes,Yes,Yes,19-05-2024,No,,No,,No,,Basic,
104792,14-09-2024,Social Media,Australia,Desk top,35,0,6,Yes,Yes,Yes,14-09-2024,Yes,"Sep 20, 2024",Yes,09/26/2024,No,,Pro,
102654,28-01-2025,Organic Search,United States,Desk top,41,0,8,Yes,Yes,Yes,28-01-2025,Yes,28-01-2025,No,,No,,Basic,
103494,09-01-2025,Organic Search,IND,PC,19,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
106065,"Feb 23, 2025",Email Campaign,australia,Mobile,16,15.28,4,Yes,Yes,No,,No,,No,,No,,Pro,
106807,25-05-2025,Email Campaign,India,DESKTOP,43,6.75,6,Yes,Yes,No,,No,,No,,No,,Pro,
104332,11-10-2024,Email Campaign,Aus,PC,28,19.66,3,Yes,Yes,Yes,10/15/2024,Yes,10/16/2024,No,,No,,Pro,
101527,"Jun 22, 2025",Social Media,United states,Mobile Phone,20,0,2,Yes,Yes,No,,No,,No,,No,,Basic,
105034,"May 01, 2024",Organic Search,America,tablet,39,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
101714,,Email Campaign,U.K.,Desktop,41,,6,Yes,No,No,,No,,No,,No,,Pro,
106495,"Sep 15, 2024",Paid Ads,United States,MOBILE,39,12.04,4,Yes,Yes,Yes,15-09-2024,No,,No,,No,,Basic,
101707,23-11-2024,Referral,germany,Desktop,32,0,4,Yes,Yes,Yes,25-11-2024,Yes,30-11-2024,Yes,09-12-2024,Yes,"Dec 21, 2024",Pro,Yes
106316,,Direct,canada,MOBILE,21,0,5,Yes,No,No,,No,,No,,No,,Pro,
100406,20-09-2025,Referral,United States,Desktop,29,0,5,Yes,Yes,Yes,20-09-2025,No,,No,,No,,Basic,
106155,09-03-2025,Direct,UK,Mobile,28,0,6,Yes,Yes,Yes,"Mar 10, 2025",No,,No,,No,,Pro,
104275,28-01-2025,Social Media,Aus,phone,23,0,7,Yes,Yes,Yes,30-01-2025,Yes,05-02-2025,Yes,"Feb 13, 2025",Yes,02/16/2025,Basic,Yes
100578,05-02-2025,Referral,Australia,Desktop,16,0,9,Yes,Yes,No,,No,,No,,No,,Pro,
105228,03-12-2025,Organic Search,United States,phone,23,0,4,Yes,Yes,Yes,03/15/2025,Yes,17-03-2025,Yes,25-03-2025,No,,Basic,
105853,10-07-2024,Referral,Deutschland,Desktop,40,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
104914,,Paid Ads,Aus,Mobile Phone,21,13.61,4,Yes,No,No,,No,,No,,No,,,
106563,"Jul 11, 2025",Social Media,U.S.A,mobile,34,0,1,Yes,Yes,Yes,15-07-2025,No,,No,,No,,Enterprise,
100367,"Dec 09, 2024",Organic Search,Canada,Mobile Phone,150,0,4,Yes,Yes,Yes,12-12-2024,Yes,13-12-2024,Yes,"Dec 17, 2024",Yes,23-12-2024,Basic,No
106549,,Organic Search,U.K.,DESKTOP,35,0,6,Yes,No,No,,No,,No,,No,,Basic,
102992,03/28/2025,Email Campaign,U.S.A,PC,16,13.54,6,Yes,Yes,Yes,29-03-2025,Yes,03/29/2025,No,,No,,Basic,
100536,"Sep 29, 2024",Paid Ads,us,phone,35,4.37,5,Yes,Yes,Yes,03-10-2024,Yes,10-04-2024,Yes,"Oct 12, 2024",No,,Pro,
100147,04/13/2025,Paid Ads,United Kingdom,Desktop,32,1.07,3,Yes,Yes,Yes,04/16/2025,Yes,16-04-2025,No,,No,,Basic,
104742,29-08-2025,Social Media,England,PC,36,0,5,Yes,Yes,Yes,"Sep 01, 2025",No,,No,,No,,Basic,
103542,13-04-2025,Organic Search,Deutschland,mobile,38,0,3,Yes,Yes,No,,No,,No,,No,,Basic,
104839,21-02-2025,Paid Ads,U.K.,phone,30,8.44,2,Yes,Yes,Yes,"Feb 24, 2025",Yes,"Mar 01, 2025",Yes,05-03-2025,No,,Basic,
102000,"Aug 25, 2025",Social Media,Deutschland,Desk top,53,0,2,Yes,Yes,Yes,29-08-2025,Yes,02-09-2025,No,,No,,Enterprise,
102426,"Aug 14, 2024",Email Campaign,USA,MOBILE,30,22.33,4,Yes,Yes,Yes,15-08-2024,No,,No,,No,,Basic,
100650,03-11-2024,Paid Ads,Germany,,31,,6,Yes,Yes,Yes,03-11-2024,Yes,07-11-2024,Yes,10-11-2024,Yes,22-11-2024,Basic,Yes
105744,07-03-2025,Organic Search,,Mobile Phone,29,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
100193,06/18/2025,Paid Ads,India,mobile,28,1.7,11,Yes,Yes,Yes,22-06-2025,Yes,25-06-2025,No,,No,,Basic,
101943,27-05-2025,Social Media,Deutschland,phone,,0,8,Yes,Yes,Yes,28-05-2025,Yes,28-05-2025,No,,No,,Pro,
100938,12/31/2024,Organic Search,germany,MOBILE,44,0,6,Yes,Yes,Yes,31-12-2024,Yes,01-01-2025,No,,No,,Pro,
100166,15-09-2024,Social Media,USA,DESKTOP,27,0,2,Yes,Yes,No,,No,,No,,No,,Pro,
100542,26-08-2024,Organic Search,,MOBILE,43,0,6,Yes,Yes,Yes,08/27/2024,Yes,29-08-2024,Yes,31-08-2024,Yes,09-09-2024,Pro,Yes
103587,09-09-2025,Organic Search,Deutschland,desktop,31,0,6,Yes,Yes,Yes,09-09-2025,No,,No,,No,,Pro,
104744,16-01-2025,Paid Ads,IN,desktop,28,4.95,5,Yes,Yes,Yes,17-01-2025,No,,No,,No,,Basic,
103803,07/30/2025,Organic Search,United Kingdom,Desk top,34,0,6,Yes,Yes,Yes,"Aug 01, 2025",No,,No,,No,,Basic,
105000,"Dec 22, 2025",Direct,America,Desktop,29,0,7,Yes,Yes,Yes,25-12-2025,Yes,"Dec 28, 2025",No,,No,,Enterprise,
100627,,Direct,AU,mobile,27,0,4,Yes,No,No,,No,,No,,No,,Basic,
106062,22-06-2025,Direct,Australia,Mobile Phone,40,0,5,Yes,Yes,Yes,26-06-2025,Yes,"Jun 26, 2025",No,,No,,Enterprise,
102591,09-12-2025,Email Campaign,USA,Mobile,34,4.19,6,Yes,Yes,Yes,12-09-2025,Yes,12-09-2025,No,,No,,Pro,
106061,19-05-2025,Paid Ads,IN,mobile,55,4.92,1,Yes,Yes,Yes,20-05-2025,Yes,23-05-2025,Yes,24-05-2025,Yes,06-07-2025,Basic,No
104535,21-03-2025,Referral,,MOBILE,28,0,6,Yes,Yes,No,,No,,No,,No,,Enterprise,
101101,12-07-2024,Social Media,USA,DESKTOP,16,0,3,Yes,Yes,Yes,13-07-2024,Yes,18-07-2024,Yes,22-07-2024,No,,Basic,
101394,22-05-2025,Paid Ads,U.K.,Desk top,28,17.56,10,Yes,Yes,Yes,26-05-2025,Yes,26-05-2025,Yes,05/27/2025,Yes,"May 30, 2025",Pro,Yes
104399,06-12-2024,Social Media,australia,Desktop,32,0,7,Yes,Yes,Yes,12-07-2024,Yes,"Dec 07, 2024",Yes,"Dec 08, 2024",No,,Pro,
100585,20-11-2024,Social Media,IN,PC,29,0,4,Yes,Yes,Yes,"Nov 23, 2024",Yes,"Nov 25, 2024",Yes,02-12-2024,No,,Pro,
102765,"Jan 02, 2025",Organic Search,UK,phone,37,0,5,Yes,Yes,Yes,06-01-2025,Yes,08-01-2025,No,,No,,Pro,
105376,,Direct,USA,mobile,23,0,,Yes,No,No,,No,,No,,No,,Pro,
100371,19-09-2024,Organic Search,DE,MOBILE,23,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
105656,09-05-2025,Organic Search,AU,DESKTOP,23,0,8,Yes,Yes,No,,No,,No,,No,,Pro,
106353,18-08-2024,Paid Ads,australia,Desk top,22,7.62,4,Yes,Yes,Yes,08/19/2024,Yes,08/25/2024,No,,No,,Basic,
103617,25-02-2025,Organic Search,Australia,DESKTOP,41,0,4,Yes,Yes,Yes,02/28/2025,Yes,01-03-2025,Yes,03-03-2025,No,,Basic,
101552,19-10-2025,Social Media,America,MOBILE,32,0,7,Yes,Yes,Yes,"Oct 19, 2025",No,,No,,No,,Pro,
106347,09-09-2025,Email Campaign,Deutschland,Mobile,26,11.75,,Yes,Yes,Yes,12-09-2025,Yes,09/15/2025,Yes,"Sep 16, 2025",No,,Pro,
105849,02-10-2025,Referral,U.S.A,DESKTOP,16,0,5,Yes,Yes,Yes,06-10-2025,Yes,08-10-2025,No,,No,,Pro,
101271,06-11-2024,Email Campaign,us,mobile,30,6.8,7,Yes,Yes,Yes,"Jun 11, 2024",Yes,06/17/2024,Yes,22-06-2024,Yes,24-06-2024,Basic,Yes
105260,16-11-2025,Direct,IN,DESKTOP,33,0,8,Yes,Yes,Yes,20-11-2025,Yes,20-11-2025,No,,No,,Pro,
106235,05-07-2025,Direct,England,phone,22,0,8,Yes,Yes,Yes,07-09-2025,Yes,"Jul 14, 2025",Yes,23-07-2025,No,,Basic,
104385,09-09-2025,Organic Search,India,Mobile,33,0,4,Yes,Yes,Yes,09-11-2025,Yes,14-09-2025,No,,No,,Basic,
103174,"Mar 30, 2025",Paid Ads,United states,MOBILE,24,4.72,6,Yes,Yes,No,,No,,No,,No,,Pro,
106226,11-02-2025,Email Campaign,United States,TABLET,30,5.71,2,Yes,Yes,Yes,04-11-2025,Yes,11-05-2025,No,,No,,Enterprise,
102660,27-04-2025,Organic Search,USA,PC,36,0,8,Yes,Yes,Yes,27-04-2025,Yes,05-03-2025,Yes,"May 11, 2025",No,,Pro,
102210,05-02-2025,Direct,india,MOBILE,41,0,6,Yes,Yes,Yes,"May 02, 2025",Yes,"May 07, 2025",Yes,12-05-2025,No,,Basic,
103185,05/29/2024,Social Media,America,Mobile,44,0,-1,Yes,Yes,Yes,02-06-2024,Yes,06-06-2024,Yes,08-06-2024,No,,Pro,
102767,04-05-2025,Organic Search,United states,PC,34,0,6,Yes,Yes,Yes,05-04-2025,Yes,"May 07, 2025",No,,No,,Pro,
100903,,Paid Ads,United states,Mobile,49,3.63,7,Yes,No,No,,No,,No,,No,,Basic,
104421,07-03-2025,Email Campaign,America,Mobile,32,7.35,,Yes,Yes,No,,No,,No,,No,,Basic,
101634,06/21/2024,Paid Ads,India,Desk top,35,6.58,5,Yes,Yes,Yes,06/22/2024,Yes,28-06-2024,No,,No,,Basic,
100555,,Paid Ads,United Kingdom,phone,35,12.92,6,Yes,No,No,,No,,No,,No,,Pro,
103602,"Aug 26, 2025",Social Media,IND,Mobile Phone,34,0,2,Yes,Yes,No,,No,,No,,No,,Enterprise,
106486,08-05-2025,Direct,us,Desk top,48,0,6,Yes,Yes,Yes,10-05-2025,Yes,16-05-2025,No,,No,,Basic,
107011,18-09-2024,Social Media,United states,desktop,34,0,2,Yes,Yes,Yes,09/20/2024,Yes,21-09-2024,No,,No,,Pro,
103526,"Jul 10, 2025",Organic Search,America,mobile,40,0,3,Yes,Yes,Yes,07-11-2025,No,,No,,No,,,
102478,30-03-2025,Organic Search,CA,DESKTOP,39,0,5,Yes,Yes,No,,No,,No,,No,,Basic,
105949,,Organic Search,Canada,phone,32,0,4,Yes,No,No,,No,,No,,No,,Pro,
106528,,Paid Ads,U.S.A,mobile,39,12.72,7,Yes,No,No,,No,,No,,No,,Basic,
106517,13-06-2025,Organic Search,IND,iPad,40,0,4,Yes,Yes,Yes,14-06-2025,No,,No,,No,,Basic,
101649,01-06-2024,Paid Ads,Deutschland,MOBILE,24,6.11,6,Yes,Yes,No,,No,,No,,No,,Basic,
103415,04-05-2025,Organic Search,uk,Desktop,,0,5,Yes,Yes,No,,No,,No,,No,,Enterprise,
100283,17-06-2025,Email Campaign,United states,Mobile Phone,34,4.69,5,Yes,Yes,Yes,21-06-2025,Yes,26-06-2025,No,,No,,,
104101,12-10-2024,Social Media,uk,Mobile,33,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
101444,,Paid Ads,IND,MOBILE,36,14.26,6,Yes,No,No,,No,,No,,No,,,
107019,,Organic Search,Germany,iPad,29,0,,Yes,No,No,,No,,No,,No,,Basic,
102016,"May 13, 2025",Social Media,Deutschland,PC,33,0,11,Yes,Yes,Yes,"May 15, 2025",Yes,16-05-2025,No,,No,,Pro,
103402,29-12-2025,Paid Ads,Germany,PC,35,7.66,8,Yes,Yes,No,,No,,No,,No,,Pro,
105489,04-09-2024,Social Media,United states,DESKTOP,37,0,7,Yes,Yes,Yes,04-09-2024,Yes,"Sep 10, 2024",Yes,09/13/2024,Yes,"Sep 19, 2024",Pro,Yes
100675,,Email Campaign,DE,TABLET,26,2.41,5,Yes,No,No,,No,,No,,No,,Basic,
106478,16-02-2025,Referral,Germany,Desktop,37,0,4,Yes,Yes,Yes,18-02-2025,Yes,23-02-2025,Yes,28-02-2025,Yes,08-03-2025,Basic,Yes
103347,21-07-2024,Organic Search,CA,mobile,30,0,3,Yes,Yes,Yes,07/22/2024,Yes,25-07-2024,Yes,08-03-2024,Yes,04-08-2024,Basic,Yes
105389,11/13/2024,Direct,uk,mobile,21,0,3,Yes,Yes,Yes,15-11-2024,Yes,11/21/2024,No,,No,,Basic,
102848,04-03-2025,Social Media,canada,mobile,25,0,7,Yes,Yes,Yes,"Mar 04, 2025",Yes,05-03-2025,Yes,08-03-2025,No,,Pro,
101377,14-09-2025,Paid Ads,Can.,MOBILE,26,0.64,-1,Yes,Yes,No,,No,,No,,No,,Basic,
106043,23-10-2024,Direct,,desktop,19,0,3,Yes,Yes,Yes,"Oct 24, 2024",No,,No,,No,,,
101349,"Sep 25, 2025",Organic Search,india,desktop,16,0,6,Yes,Yes,Yes,"Sep 25, 2025",Yes,01-10-2025,Yes,10-10-2025,No,,Basic,
104592,,Social Media,America,desktop,45,0,4,Yes,No,No,,No,,No,,No,,,
100842,"Jan 17, 2025",Social Media,IND,Mobile Phone,34,0,,Yes,Yes,Yes,20-01-2025,No,,No,,No,,Basic,
101968,29-05-2024,Social Media,United Kingdom,Desk top,35,0,3,Yes,Yes,Yes,"Jun 01, 2024",Yes,02-06-2024,Yes,07-06-2024,No,,Pro,
100070,25-07-2025,Paid Ads,us,desktop,46,16.7,6,Yes,Yes,Yes,27-07-2025,Yes,28-07-2025,Yes,01-08-2025,No,,Basic,
104562,15-06-2024,Paid Ads,USA,Mobile Phone,38,9.03,7,Yes,Yes,No,,No,,No,,No,,Basic,
101663,,Organic Search,Deutschland,Desktop,17,0,5,Yes,No,No,,No,,No,,No,,Basic,
100046,08/29/2025,Social Media,India,Tablet,42,,4,Yes,Yes,No,,No,,No,,No,,Basic,
101163,30-08-2025,Paid Ads,AU,PC,36,9.64,7,Yes,Yes,Yes,"Sep 02, 2025",Yes,"Sep 08, 2025",Yes,10-09-2025,No,,Enterprise,
104493,"Jul 06, 2025",Referral,us,PC,48,,2,Yes,Yes,Yes,07-10-2025,Yes,16-07-2025,No,,No,,Enterprise,
102873,12-08-2025,Organic Search,india,TABLET,35,0,6,Yes,Yes,Yes,13-08-2025,Yes,"Aug 19, 2025",No,,No,,Basic,
105763,24-06-2025,Referral,DE,mobile,53,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
102931,19-02-2025,Social Media,IND,Desk top,38,0,6,Yes,Yes,Yes,22-02-2025,Yes,02/22/2025,No,,No,,Basic,
100784,11/14/2024,Paid Ads,IN,MOBILE,36,18.18,7,Yes,Yes,No,,No,,No,,No,,Pro,
105659,26-03-2025,Social Media,Germany,mobile,43,0,3,Yes,Yes,Yes,03/29/2025,Yes,03/29/2025,No,,No,,Basic,
104797,27-04-2025,Referral,Deutschland,PC,17,0,-1,Yes,Yes,No,,No,,No,,No,,Pro,
100422,29-07-2024,Organic Search,Aus,Tab,16,0,4,Yes,Yes,Yes,29-07-2024,Yes,01-08-2024,Yes,08-08-2024,No,,Basic,
105271,,Social Media,,MOBILE,29,0,6,Yes,No,No,,No,,No,,No,,Basic,
100924,13-08-2024,Paid Ads,Can.,Tablet,19,10.67,7,Yes,Yes,Yes,14-08-2024,Yes,08/16/2024,No,,No,,Pro,
100925,13-08-2024,Social Media,India,Desk top,30,0,4,Yes,Yes,Yes,15-08-2024,Yes,19-08-2024,Yes,23-08-2024,No,,Pro,
101694,31-07-2024,Social Media,Can.,Desk top,19,0,4,Yes,Yes,Yes,02-08-2024,Yes,07-08-2024,Yes,08-08-2024,Yes,19-08-2024,Enterprise,Yes
100816,28-01-2024,Social Media,United states,Mobile,29,0,2,Yes,Yes,Yes,01/30/2024,Yes,02-05-2024,No,,No,,Pro,
104613,"May 26, 2025",Email Campaign,Aus,desktop,42,7.5,4,Yes,Yes,Yes,"May 26, 2025",Yes,05/30/2025,Yes,08-06-2025,No,,Basic,
100864,11-08-2025,Paid Ads,U.S.A,Desktop,,5.52,9,Yes,Yes,Yes,11-08-2025,Yes,"Aug 15, 2025",Yes,15-08-2025,No,,Pro,
103604,20-10-2024,Email Campaign,us,phone,24,10.46,3,Yes,Yes,Yes,22-10-2024,Yes,26-10-2024,No,,No,,Basic,
106204,,Organic Search,America,MOBILE,36,0,4,Yes,No,No,,No,,No,,No,,Basic,
106578,,Paid Ads,us,Mobile,21,18.23,9,Yes,No,No,,No,,No,,No,,Basic,
102120,25-08-2024,Email Campaign,IND,Mobile,21,13.62,7,Yes,Yes,No,,No,,No,,No,,Pro,
103066,"Feb 06, 2025",Paid Ads,Germany,mobile,41,12.3,5,Yes,Yes,Yes,"Feb 06, 2025",Yes,11-02-2025,No,,No,,Enterprise,
105693,"Feb 03, 2025",Organic Search,us,desktop,30,0,4,Yes,Yes,Yes,07-02-2025,Yes,"Feb 10, 2025",Yes,14-02-2025,Yes,28-02-2025,Pro,Yes
105195,02-11-2024,Social Media,DE,mobile,0,0,3,Yes,Yes,Yes,"Feb 13, 2024",No,,No,,No,,Basic,
102083,08-06-2025,Organic Search,UK,,29,0,,Yes,Yes,Yes,12-06-2025,Yes,"Jun 15, 2025",Yes,16-06-2025,Yes,19-06-2025,Basic,Yes
102406,"Mar 21, 2025",Organic Search,Germany,MOBILE,29,0,4,Yes,Yes,Yes,03/24/2025,No,,No,,No,,Basic,
101458,30-05-2024,Paid Ads,Aus,MOBILE,23,17.6,3,Yes,Yes,Yes,01-06-2024,Yes,05-06-2024,Yes,06-06-2024,No,,Pro,
101716,"Mar 07, 2024",Email Campaign,Germany,,25,14.98,,Yes,Yes,Yes,"Mar 11, 2024",Yes,17-03-2024,Yes,26-03-2024,No,,Pro,
103967,06-05-2025,Direct,,phone,27,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
103927,24-10-2025,Direct,USA,Desktop,39,0,7,Yes,Yes,No,,No,,No,,No,,Basic,
101378,11-11-2024,Organic Search,us,phone,41,0,4,Yes,Yes,Yes,11/13/2024,Yes,11/13/2024,Yes,20-11-2024,No,,Basic,
106384,16-10-2024,Referral,,Tab,20,0,3,Yes,Yes,Yes,19-10-2024,No,,No,,No,,Pro,
100988,24-08-2025,Paid Ads,CA,Desk top,51,-15.08,4,Yes,Yes,Yes,08/28/2025,No,,No,,No,,Basic,
105213,"Oct 30, 2025",Direct,United States,,19,0,4,Yes,Yes,No,,No,,No,,No,,Enterprise,
104024,11/25/2024,Social Media,Deutschland,phone,35,0,7,Yes,Yes,No,,No,,No,,No,,Basic,
102077,"Jun 02, 2025",Direct,Germany,TABLET,28,0,5,Yes,Yes,Yes,03-06-2025,No,,No,,No,,Basic,
100268,01/13/2025,Organic Search,IN,mobile,40,0,-1,Yes,Yes,Yes,"Jan 13, 2025",Yes,17-01-2025,Yes,"Jan 25, 2025",Yes,"Feb 08, 2025",Basic,Yes
105828,30-08-2025,Organic Search,England,desktop,29,0,3,Yes,Yes,Yes,"Aug 30, 2025",Yes,02-09-2025,Yes,"Sep 10, 2025",Yes,23-09-2025,Pro,Yes
101483,,Paid Ads,india,desktop,29,19.51,3,Yes,No,No,,No,,No,,No,,Basic,
106589,12-02-2024,Paid Ads,U.S.A,mobile,26,,3,Yes,Yes,Yes,"Dec 05, 2024",Yes,06-12-2024,Yes,12/14/2024,No,,Basic,
100188,01-02-2025,Email Campaign,Germany,,37,14.68,4,Yes,Yes,Yes,"Jan 05, 2025",Yes,11-01-2025,Yes,20-01-2025,No,,Enterprise,
100284,07-07-2025,Organic Search,IN,,26,0,3,Yes,Yes,Yes,07-07-2025,No,,No,,No,,Pro,
106719,"Dec 23, 2024",Social Media,USA,MOBILE,38,0,4,Yes,Yes,No,,No,,No,,No,,Enterprise,
104439,17-02-2025,Email Campaign,England,mobile,999,13.83,9,Yes,Yes,Yes,"Feb 21, 2025",Yes,22-02-2025,No,,No,,Basic,
103605,16-01-2025,Social Media,UK,Mobile,39,0,2,Yes,Yes,Yes,16-01-2025,No,,No,,No,,Basic,
104103,,Organic Search,germany,Desk top,38,0,3,Yes,No,No,,No,,No,,No,,Basic,
100759,05-08-2025,Paid Ads,UK,Desk top,37,5.49,7,Yes,Yes,Yes,08-06-2025,No,,No,,No,,Basic,
102061,"Feb 19, 2025",Email Campaign,USA,Desktop,40,1.86,5,Yes,Yes,Yes,"Feb 21, 2025",Yes,21-02-2025,No,,No,,Pro,
103948,"Apr 28, 2025",Referral,germany,Mobile,36,0,4,Yes,Yes,Yes,02-05-2025,Yes,03-05-2025,No,,No,,Enterprise,
106706,03-12-2025,Organic Search,germany,Desktop,23,0,5,Yes,Yes,Yes,16-03-2025,No,,No,,No,,Basic,
102157,17-12-2024,Organic Search,canada,PC,25,,6,Yes,Yes,No,,No,,No,,No,,Enterprise,
107189,"Mar 27, 2025",Social Media,United States,mobile,27,0,,Yes,Yes,No,,No,,No,,No,,Pro,
105192,,Social Media,germany,Mobile Phone,18,0,8,Yes,No,No,,No,,No,,No,,Basic,
100054,,Organic Search,IND,desktop,48,0,7,Yes,No,No,,No,,No,,No,,Basic,
106317,25-11-2024,Referral,india,mobile,25,0,1,Yes,Yes,Yes,27-11-2024,Yes,02-12-2024,No,,No,,Basic,
106355,"Feb 02, 2025",Social Media,Deutschland,,26,0,7,Yes,Yes,Yes,"Feb 03, 2025",Yes,"Feb 04, 2025",Yes,02-08-2025,No,,Pro,
